v8-version,8,6,395,17,-node.25,0
code-creation,Eval,11,83257,0x297ccf8af04e,5, node:internal/process/report:1:1,0x297ccf8aee28,~
code-creation,Eval,11,83272,0x297ccf8afb76,351, node:internal/process/report:1:1,0x297ccf8aefb8,~
StoreIC,0x297ccf8afc01,83386,17,3,X,X,0x000000000000,writeReport,,
StoreIC,0x297ccf8afc09,83401,31,3,X,X,0x000000000000,getReport,,
StoreIC,0x297ccf8afcc3,83639,118,3,X,X,0x000000000000,addSignalHandler,,
StoreIC,0x297ccf8afcc9,83653,119,3,X,X,0x000000000000,report,,
StoreIC,0x297ccf8aeab8,83669,184,5,X,X,0x000000000000,get,,
code-creation,LazyCompile,11,83697,0x297ccf8b1b86,25,initializeReportSignalHandlers node:internal/bootstrap/pre_execution:198:40,0x297ccf89d308,~
code-creation,LazyCompile,11,83733,0x297ccf8b1ca6,64,addSignalHandler node:internal/process/report:97:26,0x297ccf8af080,~
code-creation,LazyCompile,11,83774,0x297ccf8b1eae,105,initializeHeapSnapshotSignalHandlers node:internal/bootstrap/pre_execution:204:46,0x297ccf89d358,~
code-creation,LazyCompile,11,83822,0x297ccf8b215e,163,setupChildProcessIpcChannel node:internal/bootstrap/pre_execution:329:37,0x297ccf89d4d8,~
LoadIC,0x297ccf8b2168,83841,330,19,X,X,0x297c029c4839,NODE_CHANNEL_FD,,
code-creation,LazyCompile,11,83922,0x297ccf8b25ae,475,initializePolicy node:internal/bootstrap/pre_execution:357:26,0x297ccf89d578,~
code-creation,LazyCompile,11,83957,0x297ccf8b29ce,73,initializeClusterIPC node:internal/bootstrap/pre_execution:348:30,0x297ccf89d528,~
LoadIC,0x297ccf8b29e9,83975,349,38,X,X,0x297c029c4839,NODE_UNIQUE_ID,,
code-creation,LazyCompile,11,84066,0x297ccf8b31fe,539,initializeDeprecations node:internal/bootstrap/pre_execution:242:32,0x297ccf89d448,~
LoadGlobalIC,0x297ccf8b33bf,84118,305,24,X,X,0x297c029c11a9,global,,
StoreIC,0x297ccf8b33d2,84132,306,5,X,X,0x000000000000,get,,
StoreIC,0x297ccf8b33da,84146,309,5,X,X,0x000000000000,set,,
LoadGlobalIC,0x297ccf8b33f3,84163,317,24,X,X,0x297c029c11a9,global,,
StoreIC,0x297ccf8b3406,84175,318,5,X,X,0x000000000000,get,,
StoreIC,0x297ccf8b340e,84186,321,5,X,X,0x000000000000,set,,
code-creation,LazyCompile,11,84216,0x297ccf8b39ee,63,initializeWASI node:internal/bootstrap/pre_execution:406:24,0x297ccf89d5c8,~
StoreIC,0x297ccf8b3a27,84279,409,28,X,X,0x000000000000,canBeRequiredByUsers,,
code-creation,LazyCompile,11,84356,0x297ccf8b3bd6,60,initializeCJSLoader node:internal/bootstrap/pre_execution:413:29,0x297ccf89d618,~
code-creation,Eval,11,85479,0x297ccf8b5e46,5, node:internal/modules/cjs/loader:1:1,0x297ccf8b5570,~
code-creation,Eval,11,85497,0x297ccf8b7c06,2756, node:internal/modules/cjs/loader:1:1,0x297ccf8b5db0,~
code-creation,LazyCompile,11,85648,0x297ccf8bb95e,26,SafeWeakMap node:internal/per_context/primordials:326:16,0x297ce2ac9300,~
StoreIC,0x297ccf8b7eb1,85728,69,3,X,X,0x000000000000,wrapSafe,,
StoreIC,0x297ccf8b7eb7,85741,69,13,X,X,0x000000000000,Module,,
StoreIC,0x297ccf8b7ebd,85751,69,21,X,X,0x000000000000,toRealPath,,
StoreIC,0x297ccf8b7ec3,85763,69,33,X,X,0x000000000000,readPackageScope,,
StoreIC,0x297ccf8b7ec9,85774,69,51,X,X,0x000000000000,cjsParseCache,,
code-creation,Eval,11,86022,0x297ccf8bf516,5, node:internal/source_map/source_map_cache:1:1,0x297ccf8bf1b0,~
code-creation,Eval,11,86039,0x297ccf8bfb8e,444, node:internal/source_map/source_map_cache:1:1,0x297ccf8bf480,~
code-creation,LazyCompile,11,86128,0x297c1b97ddee,86,debuglog node:internal/util/debuglog:72:18,0x297c7392c658,~
StoreIC,0x297c1b97de35,86148,94,5,X,X,0x000000000000,get,,
code-creation,Eval,11,87399,0x297c4d041946,5, node:fs:1:1,0x297c1b97fc20,~
code-creation,Eval,11,87414,0x297c4d045576,3040, node:fs:1:1,0x297c4d0418b0,~
LoadIC,0x297ccf89b542,88185,308,28,0,1,0x297c029c2e59,map,,
LoadIC,0x297ccf89b548,88214,308,32,0,1,0x297c029c1e51,get,,
LoadIC,0x297ccf89b578,88232,312,14,0,1,0x297c029d7d09,compileForInternalLoader,,
code-creation,Eval,11,88848,0x297c4d050d6e,5, node:internal/fs/utils:1:1,0x297c4d050558,~
code-creation,Eval,11,88862,0x297c4d052d66,2334, node:internal/fs/utils:1:1,0x297c4d050cd8,~
code-creation,LazyCompile,11,89777,0x297c4d05608e,202,from node:buffer:296:28,0x297cdfea4078,~
code-creation,LazyCompile,11,89819,0x297c4d058996,122,fromString node:buffer:432:20,0x297cdfea43c0,~
LoadIC,0x297c4d0589ab,89835,435,16,X,X,0x297cc1441401,length,,
code-creation,LazyCompile,11,89890,0x297c4d058b6e,198,fromStringFast node:buffer:413:24,0x297cdfea4370,~
code-creation,LazyCompile,11,89923,0x297c4d058d8e,35,FastBuffer node:internal/buffer:958:14,0x297cdfeb0d88,~
code-creation,LazyCompile,11,89977,0x297c4d058ebe,24,write node:buffer:593:12,0x297cdfea46e0,~
LoadIC,0x297c4d058ebe,89996,593,46,X,X,0x297c029ca941,utf8Write,,
code-creation,LazyCompile,11,90031,0x297c4d058fc6,44,alignPool node:buffer:156:19,0x297cdfea3e48,~
code-creation,LazyCompile,11,90127,0x297c4d059136,48,hideStackFrames node:internal/errors:336:25,0x297ce2ae0f18,~
LoadIC,0x297c4d05913c,90143,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,90158,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d053325,90203,393,11,X,X,0x297c029c1551,prototype,,
LoadIC,0x297c4d0533c7,90465,463,34,X,X,0x297c029c1551,prototype,,
LoadIC,0x297c4d0533ff,90686,489,28,X,X,0x297c029c1551,prototype,,
LoadIC,0x297c4d05913c,90755,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,90788,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,90838,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,90855,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,90892,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,90930,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,90948,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91008,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91040,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91060,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91077,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91089,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91102,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91114,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91202,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91218,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91236,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91249,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91278,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91289,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91324,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91337,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91349,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91360,340,45,X,X,0x000000000000,value,,
LoadIC,0x297c4d05913c,91373,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,91385,340,45,X,X,0x000000000000,value,,
StoreIC,0x297c4d05354e,91452,850,3,X,X,0x000000000000,assertEncoding,,
StoreIC,0x297c4d053558,91470,851,3,X,X,0x000000000000,BigIntStats,,
StoreIC,0x297c4d053562,91484,852,3,X,X,0x000000000000,copyObject,,
StoreIC,0x297c4d05356c,91497,853,3,X,X,0x000000000000,Dirent,,
StoreIC,0x297c4d053576,91510,854,3,X,X,0x000000000000,getDirent,,
StoreIC,0x297c4d053580,91522,855,3,X,X,0x000000000000,getDirents,,
StoreIC,0x297c4d05358a,91535,856,3,X,X,0x000000000000,getOptions,,
StoreIC,0x297c4d053594,91547,857,3,X,X,0x000000000000,getValidatedFd,,
StoreIC,0x297c4d05359e,91560,858,3,X,X,0x000000000000,getValidatedPath,,
StoreIC,0x297c4d0535a8,91573,859,3,X,X,0x000000000000,getValidMode,,
StoreIC,0x297c4d0535b2,91585,860,3,X,X,0x000000000000,handleErrorFromBinding,,
StoreIC,0x297c4d0535bc,91599,861,3,X,X,0x000000000000,nullCheck,,
StoreIC,0x297c4d0535c6,91611,862,3,X,X,0x000000000000,preprocessSymlinkDestination,,
StoreIC,0x297c4d0535da,91626,863,21,X,X,0x000000000000,realpathCacheKey,,
StoreIC,0x297c4d0535e4,91642,864,3,X,X,0x000000000000,getStatsFromBinding,,
StoreIC,0x297c4d0535ee,91663,865,3,X,X,0x000000000000,stringToFlags,,
StoreIC,0x297c4d0535f8,91677,866,3,X,X,0x000000000000,stringToSymlinkType,,
StoreIC,0x297c4d053602,91790,867,3,X,X,0x000000000000,Stats,,
StoreIC,0x297c4d05360c,91804,868,3,X,X,0x000000000000,toUnixTimestamp,,
StoreIC,0x297c4d053616,91824,869,3,X,X,0x000000000000,validateBufferArray,,
StoreIC,0x297c4d053620,91838,870,3,X,X,0x000000000000,validateOffsetLengthRead,,
StoreIC,0x297c4d05362a,91922,871,3,X,X,0x000000000000,validateOffsetLengthWrite,,
StoreIC,0x297c4d053634,91973,872,3,X,X,0x000000000000,validatePath,,
StoreIC,0x297c4d05363e,91989,873,3,X,X,0x000000000000,validatePosition,,
StoreIC,0x297c4d053648,92046,874,3,X,X,0x000000000000,validateRmOptions,,
StoreIC,0x297c4d053652,92074,875,3,X,X,0x000000000000,validateRmOptionsSync,,
StoreIC,0x297c4d05365c,92088,876,3,X,X,0x000000000000,validateRmdirOptions,,
StoreIC,0x297c4d053666,92102,877,3,X,X,0x000000000000,validateStringAfterArrayBufferView,,
StoreIC,0x297c4d053670,92116,878,3,X,X,0x000000000000,warnOnNonPortableTemplate,,
LoadIC,0x297ccf89c166,92137,271,14,0,1,0x297c029d7d09,loaded,,
LoadIC,0x297ccf89c16c,92155,271,29,0,1,0x297c029d7d09,loading,,
LoadIC,0x297ccf89c177,92165,275,21,0,1,0x297c029d7d09,id,,
StoreIC,0x297ccf89c17e,92192,276,18,0,1,0x297c029d7d09,loading,,
LoadIC,0x297ccf89c18d,92203,279,56,0,1,0x297c029d7d09,id,,
code-creation,Eval,11,92502,0x297c4d05f32e,5, node:internal/fs/dir:1:1,0x297c4d05eff8,~
code-creation,Eval,11,92519,0x297c4d05fcf6,526, node:internal/fs/dir:1:1,0x297c4d05f298,~
LoadIC,0x297ccf89c1b8,92581,283,15,0,1,0x297c029d7d09,exports,,
LoadIC,0x297ccf89c172,92596,272,19,0,1,0x297c029d7d09,exports,,
StoreIC,0x297c4d05fed8,92677,229,24,X,X,0x000000000000,value,,
StoreIC,0x297c4d05feec,92696,281,3,X,X,0x000000000000,Dir,,
StoreIC,0x297c4d05fef2,92708,282,3,X,X,0x000000000000,opendir,,
StoreIC,0x297c4d05fef8,92720,283,3,X,X,0x000000000000,opendirSync,,
StoreIC,0x297ccf89c1de,92732,285,19,0,1,0x297c029d7d09,loaded,,
StoreIC,0x297ccf89c1f4,92743,287,20,0,1,0x297c029d7d09,loading,,
LoadIC,0x297ccf89c224,92754,291,17,0,1,0x297c029d7d09,exports,,
LoadIC,0x297c4d05913c,92769,339,42,X,X,0x297c029c13a1,name,,
StoreIC,0x297c4d059157,92782,340,45,X,X,0x000000000000,value,,
StoreIC,0x297c4d045bd6,92866,251,10,X,X,0x000000000000,value,,
code-creation,LazyCompile,11,92901,0x297c4d066086,26,SafeMap node:internal/per_context/primordials:320:16,0x297ce2ac9238,~
StoreIC,0x297c4d045c87,92935,1847,21,X,X,0x000000000000,native,,
StoreIC,0x297c4d045c9b,93027,2075,3,X,X,0x000000000000,appendFile,,
StoreIC,0x297c4d045ca1,93042,2076,3,X,X,0x000000000000,appendFileSync,,
StoreIC,0x297c4d045ca7,93055,2077,3,X,X,0x000000000000,access,,
StoreIC,0x297c4d045cad,93068,2078,3,X,X,0x000000000000,accessSync,,
StoreIC,0x297c4d045cb3,93084,2079,3,X,X,0x000000000000,chown,,
StoreIC,0x297c4d045cb9,93096,2080,3,X,X,0x000000000000,chownSync,,
StoreIC,0x297c4d045cbf,93109,2081,3,X,X,0x000000000000,chmod,,
StoreIC,0x297c4d045cc5,93122,2082,3,X,X,0x000000000000,chmodSync,,
StoreIC,0x297c4d045ccb,93172,2083,3,X,X,0x000000000000,close,,
StoreIC,0x297c4d045cd1,93187,2084,3,X,X,0x000000000000,closeSync,,
StoreIC,0x297c4d045cd7,93229,2085,3,X,X,0x000000000000,copyFile,,
StoreIC,0x297c4d045cdd,93244,2086,3,X,X,0x000000000000,copyFileSync,,
StoreIC,0x297c4d045ce3,93289,2087,3,X,X,0x000000000000,createReadStream,,
StoreIC,0x297c4d045ce9,93305,2088,3,X,X,0x000000000000,createWriteStream,,
StoreIC,0x297c4d045cef,93366,2089,3,X,X,0x000000000000,exists,,
StoreIC,0x297c4d045cf5,93381,2090,3,X,X,0x000000000000,existsSync,,
StoreIC,0x297c4d045cfb,93401,2091,3,X,X,0x000000000000,fchown,,
StoreIC,0x297c4d045d01,93420,2092,3,X,X,0x000000000000,fchownSync,,
StoreIC,0x297c4d045d07,93434,2093,3,X,X,0x000000000000,fchmod,,
StoreIC,0x297c4d045d0d,93447,2094,3,X,X,0x000000000000,fchmodSync,,
StoreIC,0x297c4d045d17,93460,2095,3,X,X,0x000000000000,fdatasync,,
StoreIC,0x297c4d045d21,93524,2096,3,X,X,0x000000000000,fdatasyncSync,,
StoreIC,0x297c4d045d2b,93626,2097,3,X,X,0x000000000000,fstat,,
StoreIC,0x297c4d045d35,93642,2098,3,X,X,0x000000000000,fstatSync,,
StoreIC,0x297c4d045d3f,93661,2099,3,X,X,0x000000000000,fsync,,
StoreIC,0x297c4d045d49,93675,2100,3,X,X,0x000000000000,fsyncSync,,
StoreIC,0x297c4d045d53,93688,2101,3,X,X,0x000000000000,ftruncate,,
StoreIC,0x297c4d045d5d,93741,2102,3,X,X,0x000000000000,ftruncateSync,,
StoreIC,0x297c4d045d67,93760,2103,3,X,X,0x000000000000,futimes,,
StoreIC,0x297c4d045d71,93774,2104,3,X,X,0x000000000000,futimesSync,,
StoreIC,0x297c4d045d7b,93822,2105,3,X,X,0x000000000000,lchown,,
StoreIC,0x297c4d045d85,93838,2106,3,X,X,0x000000000000,lchownSync,,
StoreIC,0x297c4d045d9f,93852,2107,56,X,X,0x000000000000,lchmod,,
StoreIC,0x297c4d045db6,93865,2108,64,X,X,0x000000000000,lchmodSync,,
StoreIC,0x297c4d045dc0,93879,2109,3,X,X,0x000000000000,link,,
StoreIC,0x297c4d045dca,93892,2110,3,X,X,0x000000000000,linkSync,,
StoreIC,0x297c4d045dd4,93904,2111,3,X,X,0x000000000000,lstat,,
StoreIC,0x297c4d045dde,93917,2112,3,X,X,0x000000000000,lstatSync,,
StoreIC,0x297c4d045de8,93930,2113,3,X,X,0x000000000000,lutimes,,
StoreIC,0x297c4d045df2,93943,2114,3,X,X,0x000000000000,lutimesSync,,
StoreIC,0x297c4d045dfc,93956,2115,3,X,X,0x000000000000,mkdir,,
StoreIC,0x297c4d045e06,93969,2116,3,X,X,0x000000000000,mkdirSync,,
StoreIC,0x297c4d045e10,93982,2117,3,X,X,0x000000000000,mkdtemp,,
StoreIC,0x297c4d045e1a,93994,2118,3,X,X,0x000000000000,mkdtempSync,,
StoreIC,0x297c4d045e24,94010,2119,3,X,X,0x000000000000,open,,
StoreIC,0x297c4d045e2e,94022,2120,3,X,X,0x000000000000,openSync,,
StoreIC,0x297c4d045e38,94035,2121,3,X,X,0x000000000000,opendir,,
StoreIC,0x297c4d045e42,94047,2122,3,X,X,0x000000000000,opendirSync,,
StoreIC,0x297c4d045e4c,94060,2123,3,X,X,0x000000000000,readdir,,
StoreIC,0x297c4d045e56,94085,2124,3,X,X,0x000000000000,readdirSync,,
StoreIC,0x297c4d045e60,94127,2125,3,X,X,0x000000000000,read,,
StoreIC,0x297c4d045e6a,94177,2126,3,X,X,0x000000000000,readSync,,
StoreIC,0x297c4d045e74,94229,2127,3,X,X,0x000000000000,readv,,
StoreIC,0x297c4d045e7e,94246,2128,3,X,X,0x000000000000,readvSync,,
StoreIC,0x297c4d045e88,94259,2129,3,X,X,0x000000000000,readFile,,
StoreIC,0x297c4d045e92,94288,2130,3,X,X,0x000000000000,readFileSync,,
StoreIC,0x297c4d045e9c,94375,2131,3,X,X,0x000000000000,readlink,,
StoreIC,0x297c4d045ea6,94390,2132,3,X,X,0x000000000000,readlinkSync,,
StoreIC,0x297c4d045eb0,94404,2133,3,X,X,0x000000000000,realpath,,
StoreIC,0x297c4d045eba,94416,2134,3,X,X,0x000000000000,realpathSync,,
StoreIC,0x297c4d045ec4,94430,2135,3,X,X,0x000000000000,rename,,
StoreIC,0x297c4d045ece,94477,2136,3,X,X,0x000000000000,renameSync,,
StoreIC,0x297c4d045ed8,94498,2137,3,X,X,0x000000000000,rm,,
StoreIC,0x297c4d045ee2,94512,2138,3,X,X,0x000000000000,rmSync,,
StoreIC,0x297c4d045eec,94526,2139,3,X,X,0x000000000000,rmdir,,
StoreIC,0x297c4d045ef6,94540,2140,3,X,X,0x000000000000,rmdirSync,,
StoreIC,0x297c4d045f00,94553,2141,3,X,X,0x000000000000,stat,,
StoreIC,0x297c4d045f0a,94566,2142,3,X,X,0x000000000000,statSync,,
StoreIC,0x297c4d045f14,94579,2143,3,X,X,0x000000000000,symlink,,
StoreIC,0x297c4d045f1e,94634,2144,3,X,X,0x000000000000,symlinkSync,,
StoreIC,0x297c4d045f28,94651,2145,3,X,X,0x000000000000,truncate,,
StoreIC,0x297c4d045f32,94664,2146,3,X,X,0x000000000000,truncateSync,,
StoreIC,0x297c4d045f3c,94710,2147,3,X,X,0x000000000000,unwatchFile,,
StoreIC,0x297c4d045f46,94791,2148,3,X,X,0x000000000000,unlink,,
StoreIC,0x297c4d045f50,94810,2149,3,X,X,0x000000000000,unlinkSync,,
StoreIC,0x297c4d045f5a,94823,2150,3,X,X,0x000000000000,utimes,,
StoreIC,0x297c4d045f64,94835,2151,3,X,X,0x000000000000,utimesSync,,
StoreIC,0x297c4d045f6e,94848,2152,3,X,X,0x000000000000,watch,,
StoreIC,0x297c4d045f78,94860,2153,3,X,X,0x000000000000,watchFile,,
StoreIC,0x297c4d045f82,94873,2154,3,X,X,0x000000000000,writeFile,,
StoreIC,0x297c4d045f8c,94885,2155,3,X,X,0x000000000000,writeFileSync,,
StoreIC,0x297c4d045f96,94898,2156,3,X,X,0x000000000000,write,,
StoreIC,0x297c4d045fa0,94911,2157,3,X,X,0x000000000000,writeSync,,
StoreIC,0x297c4d045faa,94923,2158,3,X,X,0x000000000000,writev,,
StoreIC,0x297c4d045fb4,94938,2159,3,X,X,0x000000000000,writevSync,,
StoreIC,0x297c4d045fbe,94951,2160,3,X,X,0x000000000000,Dir,,
StoreIC,0x297c4d045fc8,94970,2161,3,X,X,0x000000000000,Dirent,,
StoreIC,0x297c4d045fd2,94982,2162,3,X,X,0x000000000000,Stats,,
StoreIC,0x297c4d045fdc,94996,2203,21,X,X,0x000000000000,_toUnixTimestamp,,
StoreIC,0x297c4d046093,95030,2207,36,X,X,0x000000000000,value,,
StoreIC,0x297c4d04609d,95044,2207,36,X,X,0x000000000000,F_OK,,
StoreIC,0x297c4d0460b5,95059,2208,36,X,X,0x000000000000,value,,
StoreIC,0x297c4d0460bf,95071,2208,36,X,X,0x000000000000,R_OK,,
StoreIC,0x297c4d0460d7,95112,2209,36,X,X,0x000000000000,value,,
StoreIC,0x297c4d0460e1,95186,2209,36,X,X,0x000000000000,W_OK,,
StoreIC,0x297c4d0460f9,95209,2210,36,X,X,0x000000000000,value,,
StoreIC,0x297c4d046103,95222,2210,36,X,X,0x000000000000,X_OK,,
StoreIC,0x297c4d046116,95239,2214,12,X,X,0x000000000000,value,,
StoreIC,0x297c4d046120,95263,2214,12,X,X,0x000000000000,constants,,
StoreIC,0x297c4d046138,95286,2219,5,X,X,0x000000000000,get,,
StoreIC,0x297c4d046142,95364,2219,5,X,X,0x000000000000,promises,,
code-creation,Eval,11,95609,0x297c4d067556,5, node:internal/util/iterable_weak_map:1:1,0x297c4d0672e8,~
code-creation,Eval,11,95626,0x297c4d067fde,302, node:internal/util/iterable_weak_map:1:1,0x297c4d0674c0,~
code-creation,Eval,11,95641,0x297c4d0681f6,85,<instance_members_initializer> node:internal/util/iterable_weak_map:28:3,0x297c4d067858,~
LoadGlobalIC,0x297c4d068013,95737,13,3,X,X,0x297c029c11a9,globalThis,,
LoadIC,0x297c4d068018,95760,13,14,X,X,0x297c029e0961,FinalizationRegistry,,
LoadGlobalIC,0x297c4d06801e,95776,14,42,X,X,0x297c029c11a9,globalThis,,
LoadIC,0x297c4d068023,95787,14,53,X,X,0x297c029e0961,FinalizationRegistry,,
code-creation,LazyCompile,11,95854,0x297c4d068b16,230,makeSafe node:internal/per_context/primordials:278:18,0x297ce2ac8f68,~
code-creation,LazyCompile,11,95905,0x297c4d068d96,52,copyProps node:internal/per_context/primordials:267:19,0x297ce2ac8dc8,~
code-creation,LazyCompile,11,95955,0x297c4d068efe,60, node:internal/per_context/primordials:268:46,0x297ce2ac8ec0,~
LoadGlobalIC,0x297c4d068044,96204,19,3,X,X,0x297c029c11a9,globalThis,,
LoadIC,0x297c4d068049,96216,19,14,X,X,0x297c029e0961,WeakRef,,
LoadGlobalIC,0x297c4d06804f,96227,20,29,X,X,0x297c029c11a9,globalThis,,
LoadIC,0x297c4d068054,96238,20,40,X,X,0x297c029e0961,WeakRef,,
StoreIC,0x297c4d0680e5,96282,68,5,X,X,0x000000000000,symbol(hash 9dde9e8),,
StoreIC,0x297c4d068100,96332,85,3,X,X,0x000000000000,IterableWeakMap,,
code-creation,Eval,11,96483,0x297c4d06955e,5, node:internal/modules/cjs/helpers:1:1,0x297c4d069298,~
code-creation,Eval,11,96498,0x297c4d069a3e,482, node:internal/modules/cjs/helpers:1:1,0x297c4d0694c8,~
StoreIC,0x297c1b97de35,96554,94,5,X,X,0x000000000000,get,,
code-creation,LazyCompile,11,96584,0x297c4d06a4ce,26,SafeSet node:internal/per_context/primordials:332:16,0x297ce2ac93d0,~
StoreIC,0x297c4d069bf6,96630,187,3,X,X,0x000000000000,addBuiltinLibsToObject,,
StoreIC,0x297c4d069bfc,96644,188,3,X,X,0x000000000000,cjsConditions,,
StoreIC,0x297c4d069c02,96656,189,3,X,X,0x000000000000,loadNativeModule,,
StoreIC,0x297c4d069c08,96670,190,3,X,X,0x000000000000,makeRequireFunction,,
StoreIC,0x297c4d069c0e,96683,191,3,X,X,0x000000000000,normalizeReferrerURL,,
StoreIC,0x297c4d069c14,96695,192,3,X,X,0x000000000000,stripBOM,,
code-creation,LazyCompile,11,96735,0x297c4d06acd6,17,IterableWeakMap node:internal/util/iterable_weak_map:27:1,0x297c4d067678,~
code-creation,LazyCompile,11,97014,0x297c4d06adb6,18,SafeFinalizationRegistry node:internal/util/iterable_weak_map:14:3,0x297c4d0675d8,~
StoreIC,0x297ccf8bfd26,97147,240,3,X,X,0x000000000000,findSourceMap,,
StoreIC,0x297ccf8bfd2c,97163,241,3,X,X,0x000000000000,getSourceMapsEnabled,,
StoreIC,0x297ccf8bfd32,97177,242,3,X,X,0x000000000000,maybeCacheSourceMap,,
StoreIC,0x297ccf8bfd38,97190,243,3,X,X,0x000000000000,rekeySourceMap,,
StoreIC,0x297ccf8bfd3e,97202,244,3,X,X,0x000000000000,sourceMapCacheToObject,,
code-creation,Eval,11,97555,0x297c4d06c26e,5, node:vm:1:1,0x297c4d06beb8,~
code-creation,Eval,11,97570,0x297c4d06ccf6,722, node:vm:1:1,0x297c4d06c1d8,~
StoreIC,0x297c4d06ced3,97945,395,41,X,X,0x000000000000,summary,,
StoreIC,0x297c4d06cee7,97966,396,42,X,X,0x000000000000,detailed,,
StoreIC,0x297c4d06cf05,97981,400,46,X,X,0x000000000000,default,,
StoreIC,0x297c4d06cf19,97993,401,44,X,X,0x000000000000,eager,,
StoreIC,0x297c4d06cf29,98012,419,3,X,X,0x000000000000,Script,,
StoreIC,0x297c4d06cf2f,98024,420,3,X,X,0x000000000000,createContext,,
StoreIC,0x297c4d06cf35,98036,421,3,X,X,0x000000000000,createScript,,
StoreIC,0x297c4d06cf3b,98047,422,3,X,X,0x000000000000,runInContext,,
StoreIC,0x297c4d06cf41,98059,423,3,X,X,0x000000000000,runInNewContext,,
StoreIC,0x297c4d06cf47,98071,424,3,X,X,0x000000000000,runInThisContext,,
StoreIC,0x297c4d06cf4d,98083,425,3,X,X,0x000000000000,isContext,,
StoreIC,0x297c4d06cf53,98094,426,3,X,X,0x000000000000,compileFunction,,
StoreIC,0x297c4d06cf59,98106,427,3,X,X,0x000000000000,measureMemory,,
code-creation,Eval,11,98185,0x297c4d070566,5, node:internal/modules/package_json_reader:1:1,0x297c4d0703a0,~
code-creation,Eval,11,98201,0x297c4d0706c6,124, node:internal/modules/package_json_reader:1:1,0x297c4d0704d0,~
code-creation,Eval,11,98677,0x297c4d071a16,5, node:url:1:1,0x297c4d0714d0,~
code-creation,Eval,11,98690,0x297c4d072bbe,928, node:url:1:1,0x297c4d071980,~
code-creation,Eval,11,98779,0x297c4d075446,5, node:internal/idna:1:1,0x297c4d0752e0,~
code-creation,Eval,11,98791,0x297c4d075586,112, node:internal/idna:1:1,0x297c4d0753b0,~
StoreIC,0x297c4d0755b4,98821,5,22,X,X,0x000000000000,toASCII,,
StoreIC,0x297c4d0755ba,98833,5,31,X,X,0x000000000000,toUnicode,,
LoadIC,0x297c4d072e9d,99739,169,5,X,X,0x297c029c1551,prototype,,
StoreIC,0x297c4d072ee0,100409,676,23,X,X,0x000000000000,resolve,,
StoreIC,0x297c4d072f10,100430,977,3,X,X,0x000000000000,Url,,
StoreIC,0x297c4d072f16,100442,978,10,X,X,0x000000000000,parse,,
StoreIC,0x297c4d072f1c,100453,979,12,X,X,0x000000000000,resolve,,
StoreIC,0x297c4d072f22,100464,980,18,X,X,0x000000000000,resolveObject,,
StoreIC,0x297c4d072f28,100475,981,11,X,X,0x000000000000,format,,
StoreIC,0x297c4d072f2e,100488,984,3,X,X,0x000000000000,URL,,
StoreIC,0x297c4d072f34,100499,985,3,X,X,0x000000000000,URLSearchParams,,
StoreIC,0x297c4d072f3a,100510,986,3,X,X,0x000000000000,domainToASCII,,
StoreIC,0x297c4d072f40,100521,987,3,X,X,0x000000000000,domainToUnicode,,
StoreIC,0x297c4d072f46,100533,990,3,X,X,0x000000000000,pathToFileURL,,
StoreIC,0x297c4d072f4c,100544,991,3,X,X,0x000000000000,fileURLToPath,,
StoreIC,0x297c4d072f52,100556,992,3,X,X,0x000000000000,urlToHttpOptions,,
StoreIC,0x297c4d070736,100607,41,20,X,X,0x000000000000,read,,
code-creation,Eval,11,100857,0x297c4d077d8e,5, node:internal/process/esm_loader:1:1,0x297c4d077b78,~
